ï»¿Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Amplifier Type","Number of Circuits","Output Type","Slew Rate","Gain Bandwidth Product","-3db Bandwidth","Current - Input Bias","Voltage - Input Offset","Current - Supply","Current - Output / Channel","Voltage - Supply, Single/Dual (Â±)","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/ab/0b/70/ec/4b/45/c5/CD00001973.pdf/files/CD00001973.pdf/jcr:content/translations/en.CD00001973.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,TS934IN-ND,TS934IN,STMicroelectronics,IC OPAMP GP 100KHZ RRO 14DIP,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","0.05 V/Âµs","100kHz","-","1pA","10mV","20ÂµA","5mA","2.7 V ~ 10 V","-40Â°C ~ 105Â°C","Through Hole","14-DIP (0.300"", 7.62mm)","14-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS941AID-ND,TS941AID,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","1","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","5mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS941AIDT-ND,TS941AIDT,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","General Purpose","1","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","5mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS941BID-ND,TS941BID,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","1","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS941BIDT-ND,TS941BIDT,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","General Purpose","1","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/SOT23-5.jpg,TS941BILT-ND,TS941BILT,STMicroelectronics,IC OPAMP GP 10KHZ RRO SOT23-5,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","General Purpose","1","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","SC-74A, SOT-753","SOT-23-5"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS941IDT-ND,TS941IDT,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","General Purpose","1","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","10mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,TS942AIN-ND,TS942AIN,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8DIP,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","5mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,TS942AIPT-ND,TS942AIPT,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8TSSOP,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","5mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS942BID-ND,TS942BID,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS942BIDT-ND,TS942BIDT,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,TS942BIN-ND,TS942BIN,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8DIP,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,TS942BIPT-ND,TS942BIPT,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8TSSOP,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS942ID-ND,TS942ID,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8SO,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","10mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,TS942IN-ND,TS942IN,STMicroelectronics,IC OPAMP GP 10KHZ RRO 8DIP,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","2","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","10mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,TS944AID-ND,TS944AID,STMicroelectronics,IC OPAMP GP 10KHZ RRO 14SO,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","5mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,TS944AIN-ND,TS944AIN,STMicroelectronics,IC OPAMP GP 10KHZ RRO 14DIP,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","5mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Through Hole","14-DIP (0.300"", 7.62mm)","14-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,TS944BID-ND,TS944BID,STMicroelectronics,IC OPAMP GP 10KHZ RRO 14SO,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,TS944BIDT-ND,TS944BIDT,STMicroelectronics,IC OPAMP GP 10KHZ RRO 14SO,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","General Purpose","4","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,TS944BIN-ND,TS944BIN,STMicroelectronics,IC OPAMP GP 10KHZ RRO 14DIP,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","2mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Through Hole","14-DIP (0.300"", 7.62mm)","14-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,TS944ID-ND,TS944ID,STMicroelectronics,IC OPAMP GP 10KHZ RRO 14SO,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","10mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Surface Mount","14-SOIC (0.154"", 3.90mm Width)","14-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/23/d5/53/9b/08/82/4c/a6/CD00002000.pdf/files/CD00002000.pdf/jcr:content/translations/en.CD00002000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,TS944IN-ND,TS944IN,STMicroelectronics,IC OPAMP GP 10KHZ RRO 14DIP,0,0,"Obsolete","0","1000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","0.0045 V/Âµs","10kHz","-","1pA","10mV","1.2ÂµA","5mA","2.5 V ~ 10 V","-40Â°C ~ 85Â°C","Through Hole","14-DIP (0.300"", 7.62mm)","14-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b8/ac/21/72/20/a7/4d/ea/CD00001338.pdf/files/CD00001338.pdf/jcr:content/translations/en.CD00001338.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,TS951IN-ND,TS951IN,STMicroelectronics,IC OPAMP GP 3MHZ RRO 8DIP,0,0,"Obsolete","0","4000","Tube","-","Obsolete","General Purpose","1","Rail-to-Rail","1 V/Âµs","3MHz","-","35nA","6mV","950ÂµA","10mA","2.7 V ~ 12 V","-40Â°C ~ 125Â°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b8/ac/21/72/20/a7/4d/ea/CD00001338.pdf/files/CD00001338.pdf/jcr:content/translations/en.CD00001338.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,497-7684-5-ND,TS952IN,STMicroelectronics,IC OPAMP GP 3MHZ RRO 8DIP,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","2","Rail-to-Rail","1 V/Âµs","3MHz","-","35nA","6mV","950ÂµA","10mA","2.7 V ~ 12 V","-40Â°C ~ 125Â°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b8/ac/21/72/20/a7/4d/ea/CD00001338.pdf/files/CD00001338.pdf/jcr:content/translations/en.CD00001338.pdf,//media.digikey.com/Renders/STMicro%20Renders/STM%208-SOIC.jpg,TS952IYD-ND,TS952IYD,STMicroelectronics,IC OPAMP GP 3MHZ RRO 8SO,0,0,"Obsolete","0","2000","Tube","Automotive, AEC-Q100","Obsolete","General Purpose","2","Rail-to-Rail","1 V/Âµs","3MHz","-","35nA","6mV","950ÂµA","10mA","2.7 V ~ 12 V","-40Â°C ~ 125Â°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b8/ac/21/72/20/a7/4d/ea/CD00001338.pdf/files/CD00001338.pdf/jcr:content/translations/en.CD00001338.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14PDIP.jpg,497-7685-5-ND,TS954IN,STMicroelectronics,IC OPAMP GP 3MHZ RRO 14DIP,0,0,"Obsolete","0","2000","Tube","-","Obsolete","General Purpose","4","Rail-to-Rail","1 V/Âµs","3MHz","-","35nA","6mV","950ÂµA","10mA","2.7 V ~ 12 V","-40Â°C ~ 125Â°C","Through Hole","14-DIP (0.300"", 7.62mm)","14-DIP"
